student_id,course_id,chapter_order,time_spent,score,completion_status
240,7,7,11.89,84.64,1
241,4,1,13.14,64.56,1
241,4,2,5.0,62.83,1
241,4,3,5.0,79.32,1
241,4,4,5.0,63.49,1
241,4,5,9.51,72.79,1
241,4,6,5.0,64.14,1
241,4,7,12.22,88.34,1
242,9,1,19.49,91.36,1
242,9,2,8.38,65.0,1
242,9,3,39.58,60.16,1
242,9,4,43.15,66.68,1
242,9,5,18.55,81.08,1
242,9,6,8.31,92.55,0
243,4,1,11.65,84.2,1
243,4,2,5.36,48.81,1
243,4,3,19.55,46.39,1
243,4,4,17.38,54.78,1
243,4,5,5.0,64.9,1
243,4,6,5.79,43.61,1
243,4,7,26.6,62.71,1
244,6,1,5.0,74.9,1
244,6,2,17.34,80.87,1
244,6,3,21.46,64.75,1
244,6,4,9.96,65.93,1
244,6,5,31.67,73.33,1
244,6,6,14.27,57.36,1
244,6,7,33.63,74.46,1
244,6,8,26.18,83.66,1
245,1,1,30.94,48.11,1
245,1,2,42.53,25.49,0
246,10,1,75.42,50.73,1
246,10,2,9.17,51.72,1
246,10,3,5.0,49.01,1
246,10,4,45.89,47.47,0
247,8,1,41.06,64.7,1
247,8,2,63.39,52.76,1
247,8,3,156.21,48.8,0
248,1,1,19.01,40.59,1
248,1,2,68.69,49.8,1
248,1,3,5.0,68.97,0
249,2,1,66.15,44.23,1
249,2,2,83.73,39.37,1
249,2,3,60.21,35.04,1
249,2,4,32.13,46.21,1
249,2,5,22.97,35.12,1
249,2,6,63.34,27.55,1
249,2,7,26.64,40.16,1
249,2,8,191.02,37.51,1
249,2,9,51.38,30.23,1
249,2,10,112.02,20.72,1
249,2,11,30.16,45.6,1
249,2,12,99.89,33.46,1
249,2,13,57.96,50.88,1
249,2,14,43.04,44.37,1
249,2,15,197.44,43.17,1
250,6,1,5.0,64.4,1
250,6,2,7.23,67.75,1
250,6,3,41.21,54.95,1
250,6,4,15.87,62.81,1
250,6,5,7.33,68.5,1
250,6,6,5.0,58.88,1
250,6,7,21.69,58.29,1
250,6,8,22.15,70.68,1
251,5,1,90.29,67.31,1
251,5,2,75.02,45.66,1
251,5,3,97.15,65.52,1
251,5,4,9.08,60.65,1
251,5,5,48.01,72.65,1
251,5,6,17.54,61.5,1
251,5,7,47.72,72.41,1
251,5,8,12.16,39.72,1
251,5,9,91.47,43.31,1
251,5,10,12.94,56.06,1
251,5,11,42.76,47.31,1
251,5,12,42.63,46.93,1
251,5,13,67.96,61.78,1
251,5,14,86.02,60.31,1
251,5,15,17.95,44.44,1
252,9,1,9.99,77.39,1
252,9,2,5.0,73.83,1
252,9,3,12.06,70.51,1
252,9,4,5.08,87.02,1
252,9,5,11.38,70.91,1
252,9,6,8.94,63.33,1
252,9,7,23.43,73.11,1
252,9,8,76.32,66.31,1
252,9,9,27.55,58.42,1
252,9,10,22.89,76.87,1
253,5,1,44.67,64.62,1
253,5,2,10.08,67.21,1
253,5,3,27.0,73.86,1
253,5,4,42.03,46.72,1
253,5,5,30.37,41.2,1
253,5,6,6.7,71.57,1
253,5,7,43.27,65.12,1
253,5,8,65.0,69.24,1
253,5,9,32.77,47.12,1
253,5,10,13.43,68.55,1
253,5,11,19.88,54.63,1
253,5,12,9.75,55.73,1
253,5,13,33.08,44.9,1
253,5,14,65.76,60.88,1
253,5,15,33.54,59.61,1
254,9,1,39.84,87.52,1
254,9,2,22.22,66.91,1
254,9,3,12.17,57.42,1
254,9,4,11.79,64.89,1
254,9,5,11.88,80.5,1
254,9,6,6.48,46.8,1
254,9,7,5.0,77.89,1
254,9,8,7.48,77.5,1
254,9,9,30.89,71.18,1
254,9,10,11.73,78.15,1
255,2,1,37.56,48.85,1
255,2,2,44.34,74.73,1
255,2,3,46.8,63.54,1
255,2,4,35.69,42.1,1
255,2,5,107.52,60.78,1
255,2,6,7.16,53.92,1
255,2,7,5.0,60.06,1
255,2,8,24.55,56.71,1
255,2,9,61.76,55.98,1
255,2,10,82.16,74.49,1
255,2,11,44.9,46.78,1
255,2,12,64.87,51.03,1
255,2,13,23.82,38.02,1
255,2,14,21.1,74.21,1
255,2,15,19.42,43.44,1
256,9,1,5.0,44.36,1
256,9,2,20.86,39.12,1
256,9,3,13.01,46.68,1
256,9,4,10.78,29.19,0
257,6,1,17.32,52.63,1
257,6,2,13.86,43.67,0
258,2,1,7.18,27.86,1
258,2,2,81.15,44.1,1
258,2,3,10.27,39.62,1
258,2,4,60.85,73.46,1
258,2,5,14.01,69.11,1
258,2,6,53.63,68.19,1
258,2,7,56.59,59.25,1
258,2,8,42.13,89.84,1
258,2,9,21.3,52.39,0
259,3,1,5.0,33.11,1
259,3,2,54.43,60.83,1
259,3,3,25.46,61.63,1
259,3,4,56.82,36.16,1
259,3,5,5.0,33.32,0
260,1,1,31.09,49.28,1
260,1,2,39.9,74.37,1
260,1,3,77.52,68.08,1
260,1,4,5.0,51.22,1
260,1,5,23.2,56.95,1
260,1,6,9.17,63.91,1
260,1,7,61.99,64.1,1
260,1,8,26.44,60.35,1
260,1,9,30.08,54.7,1
260,1,10,26.89,59.54,1
260,1,11,131.16,68.61,1
261,3,1,5.0,71.86,1
261,3,2,5.52,72.39,1
261,3,3,5.0,72.38,1
261,3,4,7.91,76.78,1
261,3,5,10.68,62.83,1
261,3,6,10.55,49.03,1
261,3,7,10.91,63.91,1
261,3,8,5.0,62.76,1
261,3,9,6.46,77.85,1
262,4,1,5.8,80.08,1
262,4,2,8.97,83.32,1
262,4,3,5.0,74.35,1
262,4,4,5.0,58.28,1
262,4,5,7.38,67.3,1
262,4,6,5.0,56.0,1
262,4,7,6.14,71.36,1
263,10,1,38.71,44.42,1
263,10,2,5.0,39.33,0
264,2,1,57.33,47.43,1
264,2,2,135.25,41.82,1
264,2,3,38.47,35.55,1
264,2,4,64.77,53.89,1
264,2,5,55.74,42.88,1
264,2,6,25.52,53.84,1
264,2,7,15.81,38.86,1
264,2,8,50.14,47.35,1
264,2,9,23.13,31.48,1
264,2,10,70.6,48.37,1
264,2,11,88.04,59.68,1
264,2,12,67.43,38.44,1
264,2,13,33.86,49.55,1
264,2,14,41.94,41.62,1
264,2,15,59.08,42.93,1
265,5,1,21.34,67.35,1
265,5,2,33.78,53.53,1
265,5,3,15.16,64.12,1
265,5,4,66.1,45.95,1
265,5,5,8.37,82.2,1
265,5,6,27.8,51.41,1
265,5,7,5.75,73.79,1
265,5,8,24.61,55.08,1
265,5,9,11.73,54.18,0
266,10,1,70.96,56.05,1
266,10,2,11.9,80.6,1
266,10,3,8.23,53.47,1
266,10,4,41.41,52.3,1
266,10,5,6.99,43.47,1
266,10,6,47.27,82.98,1
266,10,7,61.5,36.47,1
266,10,8,30.45,49.26,1
266,10,9,41.1,58.99,1
267,8,1,39.9,43.8,1
267,8,2,38.28,48.06,1
267,8,3,62.19,65.3,1
267,8,4,54.64,52.05,1
267,8,5,31.05,57.3,1
267,8,6,30.81,44.66,1
268,9,1,17.91,65.6,1
268,9,2,13.82,65.71,1
268,9,3,5.0,67.97,1
268,9,4,15.14,60.16,1
268,9,5,41.3,58.99,1
268,9,6,9.59,55.08,1
268,9,7,44.84,56.91,1
268,9,8,28.68,78.0,1
268,9,9,26.13,64.92,1
268,9,10,14.34,53.66,1
269,7,1,93.92,65.14,1
269,7,2,14.57,57.01,1
269,7,3,31.85,49.05,1
269,7,4,11.63,69.53,1
269,7,5,29.36,73.14,1
269,7,6,20.24,59.96,1
269,7,7,30.02,47.7,1
270,9,1,24.32,57.71,1
270,9,2,41.08,80.5,1
270,9,3,14.76,70.69,1
270,9,4,12.29,56.93,1
270,9,5,5.29,72.08,1
270,9,6,19.82,64.38,1
270,9,7,10.76,67.5,1
270,9,8,19.78,69.84,1
270,9,9,5.0,66.65,1
270,9,10,12.44,75.18,1
271,2,1,27.13,36.79,0
272,2,1,22.09,18.59,1
272,2,2,36.64,41.51,1
272,2,3,36.4,53.62,0
273,4,1,75.98,75.5,1
273,4,2,10.06,50.58,1
273,4,3,45.83,54.61,1
273,4,4,71.36,39.16,1
273,4,5,67.2,61.51,1
273,4,6,38.43,43.94,1
273,4,7,13.58,64.91,1
274,8,1,10.8,20.55,1
274,8,2,40.11,18.09,1
274,8,3,21.45,61.36,0
275,7,1,10.82,50.72,1
275,7,2,5.0,66.49,1
275,7,3,8.55,76.6,1
275,7,4,14.42,97.47,1
275,7,5,5.0,74.74,1
275,7,6,5.0,60.9,1
275,7,7,6.43,51.25,1
276,10,1,137.31,53.3,1
276,10,2,23.73,42.32,1
276,10,3,46.36,56.24,1
276,10,4,80.64,47.93,1
276,10,5,25.77,48.48,1
276,10,6,21.06,42.1,1
276,10,7,7.52,36.29,1
276,10,8,46.5,52.92,1
276,10,9,92.92,51.67,1
277,1,1,70.31,45.66,1
277,1,2,12.36,35.01,1
277,1,3,17.99,51.13,1
277,1,4,46.47,60.05,1
277,1,5,41.48,50.6,1
277,1,6,10.66,60.32,1
277,1,7,5.81,51.59,1
277,1,8,28.26,49.25,1
277,1,9,9.63,58.12,1
277,1,10,79.34,48.18,1
277,1,11,15.69,40.19,1
278,3,1,27.34,59.27,1
278,3,2,17.66,62.81,1
278,3,3,58.85,46.67,1
278,3,4,24.49,46.68,0
279,8,1,19.6,61.87,1
279,8,2,38.49,50.7,1
279,8,3,38.79,39.55,1
279,8,4,17.94,58.89,1
279,8,5,27.18,49.51,1
279,8,6,41.63,38.38,1
280,7,1,19.31,61.23,1
280,7,2,33.9,75.98,1
280,7,3,68.69,35.82,1
280,7,4,89.09,56.33,1
280,7,5,47.74,41.33,1
280,7,6,40.72,48.54,1
280,7,7,34.42,67.44,1
281,5,1,5.0,58.89,1
281,5,2,79.41,49.22,1
281,5,3,18.48,70.38,1
281,5,4,5.0,87.08,1
281,5,5,21.36,53.77,1
281,5,6,10.45,60.26,1
281,5,7,16.53,81.38,1
281,5,8,127.64,63.45,1
281,5,9,12.34,78.04,1
281,5,10,61.75,72.86,1
281,5,11,35.39,35.55,1
281,5,12,32.88,51.03,1
281,5,13,69.35,81.14,1
281,5,14,34.83,66.34,1
281,5,15,22.78,64.52,1
282,5,1,13.64,40.94,1
282,5,2,25.06,57.87,0
283,4,1,19.29,78.37,1
283,4,2,5.0,77.94,1
283,4,3,17.92,75.52,1
283,4,4,5.0,51.46,1
283,4,5,15.97,64.19,1
283,4,6,5.0,59.84,1
283,4,7,10.48,64.74,1
284,4,1,10.32,52.62,1
284,4,2,7.04,66.99,0
285,3,1,7.16,70.29,1
285,3,2,9.67,96.63,1
285,3,3,5.0,61.67,0
286,6,1,17.76,56.2,1
286,6,2,18.38,61.47,1
286,6,3,32.67,71.02,1
286,6,4,24.78,71.34,1
286,6,5,61.53,82.9,1
286,6,6,26.07,75.92,1
286,6,7,11.73,66.73,1
286,6,8,42.36,75.31,1
287,2,1,6.79,42.47,1
287,2,2,149.1,32.06,1
287,2,3,52.57,51.17,1
287,2,4,32.31,39.15,1
287,2,5,7.7,72.02,1
287,2,6,5.0,62.63,1
287,2,7,33.13,59.07,1
287,2,8,46.11,40.52,1
287,2,9,8.19,63.79,1
287,2,10,5.68,57.17,1
287,2,11,18.0,51.32,1
287,2,12,19.87,40.54,1
287,2,13,16.48,66.68,1
287,2,14,16.24,50.52,1
287,2,15,14.52,59.26,1
288,8,1,53.4,46.87,1
288,8,2,56.35,21.77,1
288,8,3,11.86,42.46,1
288,8,4,55.17,34.09,1
288,8,5,63.79,41.85,1
288,8,6,24.78,31.81,1
289,10,1,12.78,48.7,1
289,10,2,25.37,41.86,1
289,10,3,6.97,45.12,1
289,10,4,6.1,51.05,0
290,5,1,31.1,31.16,1
290,5,2,40.63,38.59,1
290,5,3,5.0,31.76,1
290,5,4,13.31,34.12,1
290,5,5,5.0,38.23,1
290,5,6,17.76,39.1,1
290,5,7,12.82,51.18,1
290,5,8,154.08,47.69,1
290,5,9,42.58,57.5,0
291,10,1,11.74,19.32,1
291,10,2,12.46,46.11,1
291,10,3,25.85,57.21,1
291,10,4,53.21,59.63,1
291,10,5,60.19,47.25,1
291,10,6,23.69,42.77,1
291,10,7,23.46,67.76,1
291,10,8,28.5,29.27,1
291,10,9,5.0,71.88,1
292,6,1,51.29,47.03,1
292,6,2,30.17,39.71,0
293,8,1,36.6,28.36,0
294,3,1,95.38,62.9,1
294,3,2,50.7,30.79,1
294,3,3,25.58,52.14,1
294,3,4,28.33,63.77,1
294,3,5,80.13,40.73,1
294,3,6,23.87,61.74,1
294,3,7,52.21,43.63,1
294,3,8,54.62,69.92,1
294,3,9,104.45,30.03,1
295,4,1,22.97,41.37,1
295,4,2,28.44,55.67,1
295,4,3,9.25,45.1,1
295,4,4,41.97,51.92,1
295,4,5,87.03,47.71,1
295,4,6,64.53,49.46,1
295,4,7,26.96,62.57,1
296,10,1,5.0,63.88,0
297,8,1,19.1,65.31,1
297,8,2,14.16,81.25,1
297,8,3,36.96,52.62,1
297,8,4,37.27,60.29,1
297,8,5,72.58,62.44,1
297,8,6,47.59,61.04,1
298,3,1,8.61,50.16,1
298,3,2,7.81,68.82,1
298,3,3,8.67,54.37,0
299,5,1,33.42,47.96,1
299,5,2,16.68,46.83,1
299,5,3,21.58,49.85,1
299,5,4,5.0,35.58,1
299,5,5,5.77,60.96,1
299,5,6,33.14,46.91,1
299,5,7,16.25,47.79,1
299,5,8,11.86,58.95,1
299,5,9,24.22,42.27,1
299,5,10,15.86,54.42,1
299,5,11,17.71,32.93,1
299,5,12,41.5,48.11,1
299,5,13,18.11,34.31,1
299,5,14,17.64,52.38,1
299,5,15,28.81,48.11,1
300,4,1,20.19,56.84,0
301,10,1,23.91,40.12,1
301,10,2,40.41,63.71,1
301,10,3,14.77,69.31,1
301,10,4,19.09,76.57,1
301,10,5,31.6,64.57,1
301,10,6,41.17,53.97,1
301,10,7,46.3,56.19,1
301,10,8,13.05,68.47,1
301,10,9,19.3,59.56,1
302,7,1,10.96,71.53,1
302,7,2,11.13,91.43,1
302,7,3,8.72,82.48,0
303,6,1,5.0,82.14,1
303,6,2,23.14,87.5,1
303,6,3,5.72,59.82,1
303,6,4,29.01,78.69,1
303,6,5,5.0,69.37,1
303,6,6,16.83,70.23,1
303,6,7,10.81,58.36,1
303,6,8,23.69,55.67,1
304,5,1,37.97,31.85,1
304,5,2,9.91,40.3,1
304,5,3,37.68,42.42,1
304,5,4,86.14,40.58,1
304,5,5,37.98,57.52,1
304,5,6,45.95,45.04,0
305,6,1,5.13,54.53,1
305,6,2,11.27,36.85,1
305,6,3,21.74,74.91,1
305,6,4,14.69,60.37,1
305,6,5,17.83,59.81,1
305,6,6,41.2,52.43,1
305,6,7,25.35,46.48,1
305,6,8,12.7,54.32,1
306,7,1,5.0,45.76,1
306,7,2,5.0,55.69,0
307,7,1,5.0,52.88,1
307,7,2,8.01,61.66,1
307,7,3,19.88,29.97,0
308,8,1,37.84,78.98,1
308,8,2,54.96,78.05,1
308,8,3,12.99,62.69,1
308,8,4,33.54,30.2,1
308,8,5,37.37,60.66,1
308,8,6,48.87,67.78,1
309,3,1,12.19,74.88,1
309,3,2,20.93,63.01,1
309,3,3,10.64,71.87,1
309,3,4,28.12,48.93,1
309,3,5,25.82,56.59,1
309,3,6,13.21,56.18,1
309,3,7,62.05,54.91,1
309,3,8,9.89,48.32,1
309,3,9,52.07,45.55,1
310,6,1,7.87,57.43,1
310,6,2,7.76,74.49,1
310,6,3,31.14,72.45,0
311,10,1,11.02,54.32,1
311,10,2,19.54,62.01,1
311,10,3,19.02,52.75,1
311,10,4,9.59,41.54,1
311,10,5,15.76,52.65,1
311,10,6,26.83,41.28,1
311,10,7,9.85,45.2,1
311,10,8,22.86,50.47,1
311,10,9,5.0,38.65,1
312,1,1,20.52,35.53,0
313,10,1,23.17,51.34,1
313,10,2,132.77,43.07,1
313,10,3,206.03,38.28,1
313,10,4,22.08,58.67,1
313,10,5,54.48,24.95,1
313,10,6,256.24,39.25,1
313,10,7,95.01,63.24,1
313,10,8,126.37,40.89,1
313,10,9,15.01,49.22,1
314,2,1,33.85,55.22,1
314,2,2,66.3,46.91,1
314,2,3,10.19,47.07,1
314,2,4,22.69,80.02,1
314,2,5,17.32,69.95,1
314,2,6,37.51,62.79,1
314,2,7,12.93,42.36,1
314,2,8,5.0,49.58,1
314,2,9,40.72,66.67,1
314,2,10,20.45,66.89,1
314,2,11,5.0,80.13,1
314,2,12,34.22,63.08,1
314,2,13,24.66,35.52,1
314,2,14,5.0,77.38,1
314,2,15,18.15,67.24,1
315,2,1,22.96,45.03,1
315,2,2,37.24,75.41,1
315,2,3,19.48,47.9,1
315,2,4,15.67,50.28,1
315,2,5,40.26,67.15,1
315,2,6,11.72,55.87,1
315,2,7,35.39,54.09,1
315,2,8,5.0,49.93,1
315,2,9,38.13,41.24,1
315,2,10,58.26,60.66,1
315,2,11,28.2,37.22,1
315,2,12,10.47,53.08,1
315,2,13,18.99,64.4,1
315,2,14,12.12,54.53,1
315,2,15,45.65,45.42,1
316,5,1,26.11,47.48,1
316,5,2,36.08,43.26,1
316,5,3,6.79,62.08,1
316,5,4,13.17,49.96,1
316,5,5,8.71,59.25,1
316,5,6,12.73,72.87,1
316,5,7,16.15,52.01,1
316,5,8,26.22,38.02,1
316,5,9,29.65,52.95,1
316,5,10,9.08,51.03,1
316,5,11,8.43,48.8,1
316,5,12,5.0,47.71,1
316,5,13,25.43,62.22,1
316,5,14,31.5,51.01,1
316,5,15,19.07,73.24,1
317,2,1,51.76,60.45,1
317,2,2,13.25,56.87,0
318,1,1,71.05,35.44,1
318,1,2,94.87,47.76,1
318,1,3,50.28,47.5,1
318,1,4,90.43,37.33,1
318,1,5,117.85,45.91,1
318,1,6,56.39,43.08,1
318,1,7,16.07,50.53,1
318,1,8,182.54,24.83,1
318,1,9,140.86,45.41,1
318,1,10,91.82,54.15,1
318,1,11,202.25,47.49,1
319,2,1,29.25,34.58,1
319,2,2,11.45,30.43,1
319,2,3,48.37,42.38,1
319,2,4,33.43,34.88,1
319,2,5,146.04,34.51,1
319,2,6,25.2,24.01,1
319,2,7,55.1,29.83,1
319,2,8,78.76,29.67,1
319,2,9,21.56,26.17,1
319,2,10,67.57,39.46,1
319,2,11,23.66,52.33,1
319,2,12,83.53,47.82,1
319,2,13,56.79,49.52,1
319,2,14,21.37,47.64,1
319,2,15,30.67,29.35,1
320,9,1,7.03,69.47,1
320,9,2,12.25,35.81,1
320,9,3,18.73,60.62,1
320,9,4,6.54,74.38,1
320,9,5,9.0,24.66,1
320,9,6,27.8,36.88,1
320,9,7,25.96,53.23,1
320,9,8,8.72,56.92,1
320,9,9,19.48,44.06,1
320,9,10,9.2,59.92,1
321,10,1,22.62,50.0,1
321,10,2,20.23,58.24,1
321,10,3,23.33,47.2,1
321,10,4,31.3,37.12,1
321,10,5,12.55,59.79,1
321,10,6,13.71,51.03,1
321,10,7,16.68,41.72,1
321,10,8,23.6,50.61,1
321,10,9,9.44,56.94,1
322,5,1,83.56,53.2,1
322,5,2,72.75,44.66,1
322,5,3,103.83,44.59,1
322,5,4,87.53,52.0,1
322,5,5,36.58,55.12,1
322,5,6,42.07,52.86,1
322,5,7,123.79,56.25,1
322,5,8,59.62,67.62,1
322,5,9,103.08,34.36,1
322,5,10,39.35,51.94,1
322,5,11,43.78,30.73,1
322,5,12,99.44,57.98,1
322,5,13,55.59,34.61,1
322,5,14,90.57,44.67,1
322,5,15,38.83,30.47,1
323,6,1,30.74,74.53,1
323,6,2,38.82,68.02,1
323,6,3,13.1,88.12,1
323,6,4,38.76,95.32,1
323,6,5,10.01,78.59,1
323,6,6,66.65,86.18,1
323,6,7,19.74,68.34,1
323,6,8,47.27,81.31,1
324,2,1,75.12,47.16,1
324,2,2,15.48,72.13,1
324,2,3,33.31,69.8,1
324,2,4,5.0,50.68,1
324,2,5,33.07,58.09,1
324,2,6,139.75,47.91,1
324,2,7,20.3,61.3,1
324,2,8,70.37,71.2,1
324,2,9,40.45,59.75,1
324,2,10,18.21,90.63,1
324,2,11,13.68,68.62,1
324,2,12,14.62,66.65,1
324,2,13,20.55,55.77,1
324,2,14,40.65,44.36,1
324,2,15,50.13,64.06,1
325,6,1,36.74,56.91,1
325,6,2,13.56,38.92,1
325,6,3,37.93,23.5,1
325,6,4,40.12,56.01,0
326,7,1,5.0,91.17,1
326,7,2,5.0,83.92,1
326,7,3,9.52,77.72,1
326,7,4,21.63,85.25,1
326,7,5,20.42,84.4,1
326,7,6,5.0,72.66,1
326,7,7,5.0,58.72,1
327,9,1,49.67,76.45,1
327,9,2,14.52,59.24,1
327,9,3,27.25,46.9,1
327,9,4,34.5,69.74,0
328,5,1,184.39,63.31,1
328,5,2,40.72,49.66,1
328,5,3,50.57,35.58,1
328,5,4,114.95,33.28,1
328,5,5,106.49,56.95,1
328,5,6,26.92,29.32,1
328,5,7,45.66,35.26,1
328,5,8,44.3,48.97,1
328,5,9,80.14,50.87,1
328,5,10,31.94,60.26,1
328,5,11,51.07,56.63,1
328,5,12,126.03,53.37,1
328,5,13,15.12,60.32,1
328,5,14,62.69,46.85,1
328,5,15,49.44,40.44,1
329,3,1,65.28,47.26,1
329,3,2,38.35,67.9,1
329,3,3,15.43,36.4,1
329,3,4,60.45,46.11,1
329,3,5,12.88,60.27,1
329,3,6,5.0,56.85,1
329,3,7,75.29,40.98,1
329,3,8,13.58,58.43,1
329,3,9,39.5,51.35,1
330,8,1,43.63,73.72,0
331,7,1,5.42,70.04,1
331,7,2,8.58,74.65,1
331,7,3,13.81,69.3,1
331,7,4,15.9,81.64,1
331,7,5,5.0,98.59,1
331,7,6,5.0,74.86,1
331,7,7,5.0,76.79,1
332,1,1,98.59,14.47,0
333,8,1,91.82,50.22,0
334,7,1,35.56,53.95,1
334,7,2,55.27,60.17,1
334,7,3,36.75,42.13,1
334,7,4,71.7,47.85,1
334,7,5,18.65,51.88,1
334,7,6,5.0,62.73,1
334,7,7,18.38,43.74,1
335,6,1,6.23,65.3,1
335,6,2,6.17,65.88,1
335,6,3,10.13,54.2,0
336,3,1,28.47,61.12,1
336,3,2,55.22,60.53,1
336,3,3,8.63,51.96,1
336,3,4,17.57,66.09,1
336,3,5,46.09,65.08,1
336,3,6,21.17,54.15,1
336,3,7,22.35,60.53,1
336,3,8,13.7,68.4,1
336,3,9,15.53,51.99,1
337,10,1,43.25,53.35,1
337,10,2,62.13,47.08,1
337,10,3,50.62,72.19,1
337,10,4,40.64,49.72,1
337,10,5,60.34,18.6,1
337,10,6,55.94,33.55,1
337,10,7,47.54,46.43,1
337,10,8,43.86,52.26,1
337,10,9,19.79,47.1,1
338,9,1,9.64,96.01,1
338,9,2,10.65,69.59,0
339,8,1,5.0,38.15,1
339,8,2,47.84,42.02,1
339,8,3,12.33,57.63,1
339,8,4,44.56,44.34,1
339,8,5,40.32,56.25,1
339,8,6,34.44,57.71,1
340,6,1,10.1,88.8,1
340,6,2,20.36,60.79,1
340,6,3,47.19,96.42,1
340,6,4,17.41,74.97,1
340,6,5,41.41,88.16,1
340,6,6,6.33,83.61,1
340,6,7,19.77,69.09,1
340,6,8,5.0,84.28,1
341,3,1,18.93,73.39,1
341,3,2,11.97,79.49,1
341,3,3,23.5,80.4,1
341,3,4,35.98,92.88,1
341,3,5,10.44,80.91,1
341,3,6,9.51,70.99,1
341,3,7,38.39,77.08,1
341,3,8,45.2,80.18,1
341,3,9,8.39,84.5,1
342,3,1,16.53,55.16,1
342,3,2,5.0,75.14,0
343,7,1,11.47,91.61,1
343,7,2,5.0,72.94,1
343,7,3,23.55,68.41,1
343,7,4,5.0,70.04,1
343,7,5,5.0,78.97,1
343,7,6,18.92,75.63,1
343,7,7,28.99,54.29,1
344,10,1,28.52,71.71,1
344,10,2,77.75,40.21,1
344,10,3,45.22,50.08,1
344,10,4,54.67,63.11,1
344,10,5,14.43,32.15,1
344,10,6,83.58,39.98,1
344,10,7,46.34,56.22,1
344,10,8,28.52,43.59,1
344,10,9,124.95,40.82,1
345,1,1,22.92,35.25,1
345,1,2,38.51,47.37,1
345,1,3,40.43,14.87,1
345,1,4,68.75,31.75,1
345,1,5,52.45,23.2,1
345,1,6,24.53,16.49,1
345,1,7,34.72,27.95,1
345,1,8,35.83,15.43,1
345,1,9,72.41,28.81,1
345,1,10,97.98,27.34,1
345,1,11,11.46,25.97,1
346,4,1,6.81,49.13,1
346,4,2,5.0,49.34,1
346,4,3,17.9,52.63,1
346,4,4,22.64,76.68,1
346,4,5,14.25,57.89,1
346,4,6,59.71,63.0,1
346,4,7,79.33,63.37,1
347,2,1,56.27,20.54,1
347,2,2,55.85,42.63,1
347,2,3,5.0,23.64,1
347,2,4,15.11,24.78,1
347,2,5,42.43,33.18,1
347,2,6,233.63,36.1,1
347,2,7,34.98,44.25,1
347,2,8,39.3,26.51,1
347,2,9,170.99,38.76,0
348,5,1,84.25,73.83,1
348,5,2,23.63,63.28,1
348,5,3,33.5,68.73,1
348,5,4,7.16,83.39,1
348,5,5,7.63,59.61,1
348,5,6,28.61,67.17,1
348,5,7,27.35,57.58,1
348,5,8,16.3,71.13,1
348,5,9,10.86,77.36,1
348,5,10,23.85,41.17,1
348,5,11,20.09,35.89,1
348,5,12,8.66,67.69,1
348,5,13,13.77,73.66,1
348,5,14,27.38,55.25,1
348,5,15,13.55,47.93,1
349,4,1,39.22,73.09,1
349,4,2,5.0,68.24,1
349,4,3,10.5,79.17,1
349,4,4,10.35,87.05,1
349,4,5,9.62,78.56,1
349,4,6,7.23,72.7,1
349,4,7,25.38,59.67,1
350,2,1,9.54,50.33,1
350,2,2,27.73,27.99,1
350,2,3,24.27,54.13,1
350,2,4,28.94,39.98,1
350,2,5,29.1,55.5,1
350,2,6,22.49,28.62,1
350,2,7,44.33,42.63,1
350,2,8,21.72,36.8,1
350,2,9,53.39,36.92,1
350,2,10,21.59,40.24,1
350,2,11,77.49,30.52,1
350,2,12,32.66,34.57,1
350,2,13,11.29,38.11,1
350,2,14,7.78,47.69,1
350,2,15,19.82,39.83,1
351,4,1,8.48,55.14,0
352,7,1,5.0,97.39,1
352,7,2,5.98,70.89,1
352,7,3,6.68,65.2,1
352,7,4,5.0,72.05,1
352,7,5,7.8,76.75,1
352,7,6,6.52,63.31,1
352,7,7,5.0,89.18,1
353,6,1,11.73,40.64,1
353,6,2,9.35,61.68,1
353,6,3,30.1,61.39,1
353,6,4,5.36,72.81,1
353,6,5,23.8,60.96,1
353,6,6,18.71,65.37,1
353,6,7,7.16,52.64,1
353,6,8,8.65,74.16,1
354,6,1,15.43,54.07,1
354,6,2,38.28,36.27,1
354,6,3,15.81,52.49,0
355,4,1,58.66,74.21,1
355,4,2,11.82,65.8,1
355,4,3,27.71,66.15,1
355,4,4,17.69,58.8,1
355,4,5,35.43,70.77,1
355,4,6,54.48,70.14,1
355,4,7,18.33,61.37,1
356,9,1,15.99,49.15,0
357,1,1,23.68,38.01,1
357,1,2,25.67,40.88,1
357,1,3,34.1,36.54,1
357,1,4,9.85,45.06,1
357,1,5,30.03,41.27,1
357,1,6,68.38,40.34,1
357,1,7,21.04,38.32,1
357,1,8,44.11,33.58,1
357,1,9,58.71,58.88,1
357,1,10,52.39,37.87,1
357,1,11,26.95,50.75,1
358,10,1,70.23,44.43,1
358,10,2,6.62,47.9,1
358,10,3,42.12,44.57,1
358,10,4,84.75,65.9,1
358,10,5,102.78,33.74,1
358,10,6,56.33,16.0,1
358,10,7,50.22,34.23,1
358,10,8,77.46,19.4,1
358,10,9,99.07,43.86,1
359,9,1,8.14,71.32,1
359,9,2,33.07,68.51,1
359,9,3,18.2,79.0,1
359,9,4,5.36,65.56,1
359,9,5,21.05,81.95,1
359,9,6,28.74,88.36,1
359,9,7,45.19,91.5,1
359,9,8,29.78,75.31,1
359,9,9,59.07,73.05,1
